step 0: train loss 10.9899, val loss 10.9894
iter 13370: loss 3.2988, time 156.28ms, mfu 107.49%
iter 13380: loss 3.2944, time 155.85ms, mfu 107.54%
iter 13390: loss 3.0726, time 156.08ms, mfu 107.57%
iter 13400: loss 2.9733, time 156.60ms, mfu 107.56%
iter 13410: loss 3.3351, time 156.16ms, mfu 107.58%
iter 13420: loss 3.2912, time 156.16ms, mfu 107.60%
iter 13430: loss 3.1093, time 157.09ms, mfu 107.56%
iter 13440: loss 3.2517, time 155.61ms, mfu 107.62%
iter 13450: loss 3.3427, time 157.15ms, mfu 107.57%
iter 13460: loss 3.2246, time 156.59ms, mfu 107.56%
iter 13470: loss 3.1700, time 156.80ms, mfu 107.54%
iter 13480: loss 3.3091, time 156.99ms, mfu 107.51%
iter 13490: loss 3.1995, time 156.83ms, mfu 107.49%
iter 13500: loss 3.2269, time 156.43ms, mfu 107.50%
iter 13510: loss 3.3554, time 156.17ms, mfu 107.53%
iter 13520: loss 3.3269, time 156.76ms, mfu 107.51%
iter 13530: loss 3.2659, time 156.14ms, mfu 107.54%
iter 13540: loss 3.0739, time 156.79ms, mfu 107.52%
iter 13550: loss 3.1212, time 155.73ms, mfu 107.58%
iter 13560: loss 3.3770, time 157.10ms, mfu 107.54%
iter 13570: loss 3.2264, time 156.76ms, mfu 107.52%
iter 13580: loss 3.3584, time 156.99ms, mfu 107.49%
iter 13590: loss 3.1153, time 155.97ms, mfu 107.53%
iter 13600: loss 3.0805, time 156.65ms, mfu 107.53%
iter 13610: loss 3.2809, time 155.73ms, mfu 107.58%
iter 13620: loss 3.0677, time 156.16ms, mfu 107.60%
iter 13630: loss 3.4013, time 156.75ms, mfu 107.58%
iter 13640: loss 3.0641, time 156.98ms, mfu 107.55%
iter 13650: loss 3.0576, time 156.53ms, mfu 107.54%
iter 13660: loss 3.1717, time 156.14ms, mfu 107.57%
iter 13670: loss 3.2729, time 156.03ms, mfu 107.60%
iter 13680: loss 3.3256, time 157.56ms, mfu 107.52%
iter 13690: loss 3.3350, time 156.69ms, mfu 107.51%
iter 13700: loss 3.2476, time 156.57ms, mfu 107.51%
iter 13710: loss 3.2124, time 155.73ms, mfu 107.57%
iter 13720: loss 3.3446, time 156.65ms, mfu 107.56%
iter 13730: loss 3.2788, time 156.06ms, mfu 107.59%
iter 13740: loss 3.0604, time 156.28ms, mfu 107.60%
iter 13750: loss 2.8578, time 156.26ms, mfu 107.61%
iter 13760: loss 2.8706, time 156.04ms, mfu 107.64%
iter 13770: loss 3.2970, time 156.14ms, mfu 107.65%
iter 13780: loss 3.2744, time 157.12ms, mfu 107.60%
iter 13790: loss 2.9419, time 156.41ms, mfu 107.60%
iter 13800: loss 3.3198, time 156.75ms, mfu 107.58%
iter 13810: loss 3.4801, time 156.11ms, mfu 107.61%
iter 13820: loss 3.2376, time 156.33ms, mfu 107.61%
iter 13830: loss 3.1833, time 157.33ms, mfu 107.55%
iter 13840: loss 2.9278, time 156.01ms, mfu 107.58%
iter 13850: loss 3.2373, time 156.87ms, mfu 107.56%
iter 13860: loss 2.9289, time 155.68ms, mfu 107.61%
iter 13870: loss 3.0623, time 156.41ms, mfu 107.61%
iter 13880: loss 3.1368, time 156.22ms, mfu 107.63%
iter 13890: loss 3.2980, time 156.99ms, mfu 107.59%
iter 13900: loss 3.2260, time 156.46ms, mfu 107.59%
iter 13910: loss 3.2288, time 155.59ms, mfu 107.64%
iter 13920: loss 3.2399, time 156.84ms, mfu 107.61%
iter 13930: loss 3.1363, time 157.34ms, mfu 107.55%
iter 13940: loss 3.2323, time 156.13ms, mfu 107.58%
iter 13950: loss 3.3162, time 156.32ms, mfu 107.59%
iter 13960: loss 3.1210, time 156.12ms, mfu 107.61%
iter 13970: loss 3.4391, time 156.14ms, mfu 107.63%
iter 13980: loss 3.1771, time 157.20ms, mfu 107.57%
iter 13990: loss 3.0237, time 156.11ms, mfu 107.60%
step 14000: train loss 3.2062, val loss 3.4214
saving checkpoint to out_openwebtext
iter 14000: loss 3.2288, time 5062.74ms, mfu 97.17%
iter 14010: loss 3.1829, time 155.99ms, mfu 98.24%
iter 14020: loss 3.1640, time 156.33ms, mfu 99.19%
iter 14030: loss 3.1781, time 156.05ms, mfu 100.05%
iter 14040: loss 3.2324, time 156.61ms, mfu 100.80%
iter 14050: loss 3.1046, time 156.10ms, mfu 101.50%
iter 14060: loss 3.2616, time 157.19ms, mfu 102.06%
iter 14070: loss 3.2994, time 156.73ms, mfu 102.59%
iter 14080: loss 3.2424, time 156.83ms, mfu 103.07%
iter 14090: loss 3.2573, time 156.64ms, mfu 103.51%
iter 14100: loss 3.0871, time 155.46ms, mfu 103.98%
iter 14110: loss 3.1791, time 156.17ms, mfu 104.36%
iter 14120: loss 3.2297, time 156.08ms, mfu 104.71%
iter 14130: loss 3.2249, time 155.76ms, mfu 105.05%
iter 14140: loss 3.1087, time 156.06ms, mfu 105.33%
iter 14150: loss 3.3581, time 156.86ms, mfu 105.53%
iter 14160: loss 3.2503, time 156.58ms, mfu 105.72%
iter 14170: loss 3.3117, time 157.12ms, mfu 105.86%
iter 14180: loss 3.2297, time 156.37ms, mfu 106.04%
iter 14190: loss 3.3324, time 155.81ms, mfu 106.24%
iter 14200: loss 3.1922, time 155.93ms, mfu 106.41%
iter 14210: loss 2.8255, time 156.45ms, mfu 106.53%
iter 14220: loss 3.2691, time 156.67ms, mfu 106.62%
iter 14230: loss 3.2250, time 157.07ms, mfu 106.67%
iter 14240: loss 3.2088, time 155.66ms, mfu 106.82%
iter 14250: loss 3.0947, time 156.42ms, mfu 106.90%
iter 14260: loss 2.9780, time 156.11ms, mfu 106.99%
iter 14270: loss 3.2241, time 155.87ms, mfu 107.09%
iter 14280: loss 3.2268, time 156.92ms, mfu 107.11%
iter 14290: loss 3.1643, time 156.76ms, mfu 107.14%
iter 14300: loss 3.1527, time 155.89ms, mfu 107.22%
iter 14310: loss 3.1944, time 156.33ms, mfu 107.27%
iter 14320: loss 3.1126, time 156.00ms, mfu 107.33%
iter 14330: loss 3.1527, time 156.09ms, mfu 107.38%
iter 14340: loss 2.9983, time 156.13ms, mfu 107.42%
iter 14350: loss 3.1962, time 155.87ms, mfu 107.48%
iter 14360: loss 3.2847, time 157.31ms, mfu 107.43%
iter 14370: loss 3.1061, time 155.64ms, mfu 107.50%
iter 14380: loss 3.1695, time 156.28ms, mfu 107.52%
iter 14390: loss 3.2448, time 156.66ms, mfu 107.52%
iter 14400: loss 3.2624, time 156.72ms, mfu 107.50%
iter 14410: loss 3.1309, time 156.99ms, mfu 107.48%
iter 14420: loss 3.3530, time 156.41ms, mfu 107.49%
iter 14430: loss 3.1246, time 156.29ms, mfu 107.51%
iter 14440: loss 3.1005, time 156.79ms, mfu 107.50%
iter 14450: loss 3.3977, time 156.92ms, mfu 107.47%
iter 14460: loss 3.2804, time 156.62ms, mfu 107.47%
iter 14470: loss 3.0458, time 157.62ms, mfu 107.40%
iter 14480: loss 3.0365, time 155.72ms, mfu 107.47%
iter 14490: loss 3.1683, time 157.01ms, mfu 107.45%
iter 14500: loss 3.3826, time 155.47ms, mfu 107.53%
iter 14510: loss 3.3680, time 156.59ms, mfu 107.52%
iter 14520: loss 3.3842, time 156.62ms, mfu 107.52%
iter 14530: loss 3.2300, time 156.29ms, mfu 107.54%
iter 14540: loss 3.3007, time 155.88ms, mfu 107.58%
iter 14550: loss 3.2295, time 155.70ms, mfu 107.64%
iter 14560: loss 3.1956, time 155.73ms, mfu 107.68%
iter 14570: loss 3.1935, time 156.44ms, mfu 107.67%
iter 14580: loss 3.2253, time 156.44ms, mfu 107.66%
iter 14590: loss 3.3021, time 155.84ms, mfu 107.70%
iter 14600: loss 3.3480, time 155.55ms, mfu 107.75%
iter 14610: loss 3.2382, time 156.33ms, mfu 107.74%
iter 14620: loss 3.1840, time 155.80ms, mfu 107.77%
iter 14630: loss 3.2566, time 156.20ms, mfu 107.77%
iter 14640: loss 3.1427, time 157.26ms, mfu 107.70%
iter 14650: loss 3.0244, time 155.90ms, mfu 107.72%
iter 14660: loss 3.2698, time 156.33ms, mfu 107.72%
iter 14670: loss 3.1637, time 156.41ms, mfu 107.71%
iter 14680: loss 3.3810, time 156.43ms, mfu 107.70%
iter 14690: loss 3.2751, time 156.57ms, mfu 107.68%
iter 14700: loss 3.3640, time 155.89ms, mfu 107.71%
iter 14710: loss 3.3248, time 156.04ms, mfu 107.72%
iter 14720: loss 3.0134, time 157.22ms, mfu 107.66%
iter 14730: loss 3.1100, time 157.22ms, mfu 107.60%
iter 14740: loss 2.9917, time 156.33ms, mfu 107.61%
iter 14750: loss 3.1893, time 155.70ms, mfu 107.66%
iter 14760: loss 3.0426, time 156.66ms, mfu 107.64%
iter 14770: loss 3.3760, time 156.61ms, mfu 107.62%
iter 14780: loss 3.2039, time 156.52ms, mfu 107.61%
iter 14790: loss 3.3095, time 155.91ms, mfu 107.65%
iter 14800: loss 3.1207, time 156.69ms, mfu 107.62%
iter 14810: loss 3.1403, time 155.98ms, mfu 107.65%
iter 14820: loss 3.2054, time 156.08ms, mfu 107.67%
iter 14830: loss 3.3355, time 156.10ms, mfu 107.69%
iter 14840: loss 2.9689, time 157.18ms, mfu 107.63%
iter 14850: loss 2.9608, time 156.01ms, mfu 107.66%
iter 14860: loss 3.4681, time 156.55ms, mfu 107.64%
iter 14870: loss 3.2400, time 156.92ms, mfu 107.60%
iter 14880: loss 3.1442, time 156.64ms, mfu 107.59%
iter 14890: loss 3.1224, time 156.42ms, mfu 107.59%
iter 14900: loss 3.1401, time 155.63ms, mfu 107.65%
iter 14910: loss 3.1426, time 156.06ms, mfu 107.67%
iter 14920: loss 3.2149, time 156.80ms, mfu 107.64%
iter 14930: loss 3.1177, time 155.83ms, mfu 107.68%
iter 14940: loss 3.2737, time 156.70ms, mfu 107.65%
iter 14950: loss 3.1666, time 156.07ms, mfu 107.67%
iter 14960: loss 3.2317, time 156.19ms, mfu 107.68%
iter 14970: loss 3.3560, time 156.66ms, mfu 107.66%
iter 14980: loss 3.2465, time 156.42ms, mfu 107.65%
iter 14990: loss 3.1412, time 156.63ms, mfu 107.63%
step 15000: train loss 3.1909, val loss 3.3945
saving checkpoint to out_openwebtext
iter 15000: loss 3.1589, time 5038.15ms, mfu 97.20%
iter 15010: loss 3.0549, time 155.81ms, mfu 98.29%
iter 15020: loss 3.2306, time 156.31ms, mfu 99.23%
iter 15030: loss 3.3595, time 155.29ms, mfu 100.14%
iter 15040: loss 3.1835, time 155.75ms, mfu 100.94%
iter 15050: loss 3.1665, time 156.91ms, mfu 101.57%
iter 15060: loss 3.2263, time 156.79ms, mfu 102.15%
iter 15070: loss 3.1480, time 156.43ms, mfu 102.69%
iter 15080: loss 3.1688, time 156.25ms, mfu 103.20%
iter 15090: loss 3.3021, time 156.23ms, mfu 103.65%
iter 15100: loss 3.1913, time 156.59ms, mfu 104.04%
iter 15110: loss 3.2064, time 156.75ms, mfu 104.37%
iter 15120: loss 3.5286, time 155.49ms, mfu 104.76%
iter 15130: loss 2.9612, time 157.07ms, mfu 105.00%
iter 15140: loss 3.0991, time 155.61ms, mfu 105.32%
iter 15150: loss 3.1904, time 156.37ms, mfu 105.55%
iter 15160: loss 3.2064, time 156.81ms, mfu 105.73%
iter 15170: loss 3.0191, time 156.63ms, mfu 105.90%
iter 15180: loss 3.1814, time 156.70ms, mfu 106.05%
iter 15190: loss 3.1818, time 155.77ms, mfu 106.25%
iter 15200: loss 3.3478, time 156.67ms, mfu 106.37%
iter 15210: loss 3.1151, time 155.52ms, mfu 106.56%
iter 15220: loss 3.1707, time 156.50ms, mfu 106.66%
iter 15230: loss 3.0308, time 156.92ms, mfu 106.72%
iter 15240: loss 3.1620, time 156.60ms, mfu 106.80%
iter 15250: loss 3.3020, time 156.77ms, mfu 106.85%
iter 15260: loss 3.1950, time 156.38ms, mfu 106.93%
iter 15270: loss 3.3629, time 155.68ms, mfu 107.05%
iter 15280: loss 3.2320, time 156.65ms, mfu 107.09%
iter 15290: loss 3.1716, time 157.11ms, mfu 107.10%
iter 15300: loss 3.3045, time 155.69ms, mfu 107.20%
iter 15310: loss 3.2196, time 155.60ms, mfu 107.30%
iter 15320: loss 3.4604, time 156.12ms, mfu 107.35%
iter 15330: loss 3.2277, time 155.66ms, mfu 107.43%
iter 15340: loss 3.0560, time 155.91ms, mfu 107.48%
iter 15350: loss 3.1829, time 157.21ms, mfu 107.44%
iter 15360: loss 3.1613, time 156.08ms, mfu 107.48%
iter 15370: loss 3.0961, time 156.67ms, mfu 107.48%
iter 15380: loss 3.3130, time 156.94ms, mfu 107.45%
iter 15390: loss 3.1252, time 156.58ms, mfu 107.46%
iter 15400: loss 3.3469, time 155.63ms, mfu 107.53%
iter 15410: loss 3.1911, time 156.01ms, mfu 107.56%
iter 15420: loss 3.3726, time 156.44ms, mfu 107.57%
iter 15430: loss 3.2114, time 155.85ms, mfu 107.61%
iter 15440: loss 3.1075, time 156.68ms, mfu 107.59%
iter 15450: loss 3.2975, time 156.16ms, mfu 107.61%
iter 15460: loss 3.3029, time 156.34ms, mfu 107.62%
iter 15470: loss 3.1471, time 156.74ms, mfu 107.60%
iter 15480: loss 3.1983, time 156.50ms, mfu 107.59%
iter 15490: loss 2.8281, time 156.14ms, mfu 107.61%
iter 15500: loss 3.2869, time 156.81ms, mfu 107.59%
iter 15510: loss 3.2398, time 156.44ms, mfu 107.59%
iter 15520: loss 3.1127, time 155.75ms, mfu 107.64%
iter 15530: loss 3.1583, time 156.53ms, mfu 107.63%
iter 15540: loss 2.9912, time 156.09ms, mfu 107.65%
iter 15550: loss 3.2837, time 155.75ms, mfu 107.69%
iter 15560: loss 3.0624, time 156.39ms, mfu 107.68%
iter 15570: loss 2.9374, time 156.72ms, mfu 107.66%
iter 15580: loss 3.1201, time 156.08ms, mfu 107.67%
iter 15590: loss 3.1386, time 156.78ms, mfu 107.64%
iter 15600: loss 3.3846, time 155.65ms, mfu 107.69%
iter 15610: loss 3.4437, time 156.80ms, mfu 107.66%
iter 15620: loss 3.2318, time 156.85ms, mfu 107.63%
iter 15630: loss 3.1149, time 155.88ms, mfu 107.66%
iter 15640: loss 3.1898, time 156.53ms, mfu 107.65%
iter 15650: loss 3.3044, time 155.53ms, mfu 107.71%
iter 15660: loss 3.2353, time 155.87ms, mfu 107.73%
iter 15670: loss 3.0791, time 156.24ms, mfu 107.73%
iter 15680: loss 3.0435, time 156.96ms, mfu 107.69%
iter 15690: loss 3.1743, time 156.17ms, mfu 107.70%
iter 15700: loss 3.3317, time 156.30ms, mfu 107.69%
iter 15710: loss 3.2981, time 156.30ms, mfu 107.69%
iter 15720: loss 3.2381, time 156.78ms, mfu 107.66%
iter 15730: loss 3.0913, time 156.59ms, mfu 107.64%
iter 15740: loss 3.2923, time 156.50ms, mfu 107.64%
iter 15750: loss 3.0520, time 156.17ms, mfu 107.65%
iter 15760: loss 3.3483, time 156.32ms, mfu 107.65%
iter 15770: loss 3.1359, time 156.25ms, mfu 107.66%
iter 15780: loss 3.1156, time 156.25ms, mfu 107.67%
iter 15790: loss 3.1026, time 156.26ms, mfu 107.67%
iter 15800: loss 3.1904, time 156.20ms, mfu 107.68%
iter 15810: loss 3.0488, time 156.01ms, mfu 107.70%
iter 15820: loss 3.1727, time 156.83ms, mfu 107.67%
iter 15830: loss 3.1882, time 155.98ms, mfu 107.69%
iter 15840: loss 3.1449, time 156.91ms, mfu 107.65%
iter 15850: loss 3.2186, time 155.87ms, mfu 107.68%
iter 15860: loss 3.1424, time 157.09ms, mfu 107.63%
iter 15870: loss 3.2894, time 155.21ms, mfu 107.71%
iter 15880: loss 3.1024, time 155.60ms, mfu 107.76%
iter 15890: loss 3.2615, time 156.19ms, mfu 107.76%
iter 15900: loss 3.0530, time 156.17ms, mfu 107.76%
iter 15910: loss 3.1546, time 156.75ms, mfu 107.72%
iter 15920: loss 3.1097, time 155.90ms, mfu 107.75%
iter 15930: loss 3.2447, time 155.71ms, mfu 107.78%
iter 15940: loss 3.1753, time 156.95ms, mfu 107.73%
iter 15950: loss 3.2233, time 155.55ms, mfu 107.78%
iter 15960: loss 3.1788, time 156.46ms, mfu 107.76%
iter 15970: loss 3.1869, time 156.53ms, mfu 107.74%
iter 15980: loss 3.2986, time 156.89ms, mfu 107.69%
iter 15990: loss 3.3542, time 157.40ms, mfu 107.62%
step 16000: train loss 3.1831, val loss 3.4006
saving checkpoint to out_openwebtext
iter 16000: loss 3.3909, time 5059.50ms, mfu 97.19%
iter 16010: loss 3.3412, time 155.47ms, mfu 98.30%
iter 16020: loss 3.1135, time 156.95ms, mfu 99.19%
iter 16030: loss 2.9520, time 156.06ms, mfu 100.06%
iter 16040: loss 3.2372, time 156.03ms, mfu 100.84%
iter 16050: loss 3.2438, time 155.95ms, mfu 101.55%
iter 16060: loss 3.1295, time 156.13ms, mfu 102.18%
iter 16070: loss 3.0688, time 156.26ms, mfu 102.73%
iter 16080: loss 3.2023, time 157.11ms, mfu 103.17%
iter 16090: loss 3.1502, time 156.57ms, mfu 103.60%
iter 16100: loss 2.9707, time 156.85ms, mfu 103.98%
iter 16110: loss 3.3275, time 156.28ms, mfu 104.35%
iter 16120: loss 3.0495, time 156.16ms, mfu 104.69%
iter 16130: loss 3.2982, time 156.71ms, mfu 104.97%
iter 16140: loss 3.1185, time 156.07ms, mfu 105.25%
iter 16150: loss 3.1981, time 155.74ms, mfu 105.54%
iter 16160: loss 3.1231, time 156.16ms, mfu 105.76%
iter 16170: loss 3.1466, time 156.38ms, mfu 105.95%
iter 16180: loss 3.3228, time 155.47ms, mfu 106.18%
iter 16190: loss 3.2420, time 157.24ms, mfu 106.27%
iter 16200: loss 3.2643, time 157.01ms, mfu 106.36%
iter 16210: loss 3.0688, time 155.87ms, mfu 106.52%
iter 16220: loss 3.1939, time 156.39ms, mfu 106.64%
iter 16230: loss 3.2243, time 156.12ms, mfu 106.75%
iter 16240: loss 3.1310, time 157.17ms, mfu 106.79%
iter 16250: loss 3.1170, time 156.14ms, mfu 106.89%
iter 16260: loss 3.1089, time 157.24ms, mfu 106.91%
iter 16270: loss 3.1454, time 155.93ms, mfu 107.01%
iter 16280: loss 3.2128, time 156.82ms, mfu 107.04%
iter 16290: loss 3.2915, time 156.17ms, mfu 107.12%
iter 16300: loss 3.2652, time 156.76ms, mfu 107.14%
iter 16310: loss 3.1193, time 155.99ms, mfu 107.22%
iter 16320: loss 3.1836, time 157.23ms, mfu 107.20%
iter 16330: loss 3.0418, time 156.95ms, mfu 107.21%
iter 16340: loss 3.0893, time 155.64ms, mfu 107.30%
iter 16350: loss 3.2727, time 156.34ms, mfu 107.34%
iter 16360: loss 2.9062, time 155.63ms, mfu 107.42%
iter 16370: loss 3.1455, time 156.25ms, mfu 107.45%
iter 16380: loss 3.0884, time 157.42ms, mfu 107.40%
iter 16390: loss 3.0876, time 155.92ms, mfu 107.45%
iter 16400: loss 3.2752, time 155.87ms, mfu 107.51%
iter 16410: loss 3.1947, time 157.06ms, mfu 107.47%
iter 16420: loss 3.1948, time 155.58ms, mfu 107.55%
iter 16430: loss 3.2158, time 156.50ms, mfu 107.55%
iter 16440: loss 3.0949, time 156.02ms, mfu 107.58%
iter 16450: loss 3.2701, time 156.17ms, mfu 107.60%
iter 16460: loss 3.0695, time 155.53ms, mfu 107.66%
iter 16470: loss 3.1746, time 155.66ms, mfu 107.71%
iter 16480: loss 3.1568, time 156.13ms, mfu 107.72%
iter 16490: loss 3.1641, time 156.78ms, mfu 107.69%
iter 16500: loss 3.2617, time 157.00ms, mfu 107.64%
iter 16510: loss 3.2734, time 156.65ms, mfu 107.62%
iter 16520: loss 3.0731, time 155.51ms, mfu 107.68%
iter 16530: loss 3.1059, time 157.30ms, mfu 107.61%
iter 16540: loss 3.2489, time 155.88ms, mfu 107.65%
iter 16550: loss 3.2118, time 156.65ms, mfu 107.63%
iter 16560: loss 2.9239, time 155.84ms, mfu 107.67%
iter 16570: loss 3.1885, time 155.73ms, mfu 107.71%
iter 16580: loss 3.1177, time 156.80ms, mfu 107.67%
iter 16590: loss 3.1159, time 155.38ms, mfu 107.74%
iter 16600: loss 3.2743, time 156.83ms, mfu 107.70%
iter 16610: loss 2.9832, time 156.93ms, mfu 107.65%
iter 16620: loss 3.0653, time 156.70ms, mfu 107.63%
iter 16630: loss 3.1247, time 157.08ms, mfu 107.58%
iter 16640: loss 3.3041, time 155.53ms, mfu 107.65%
iter 16650: loss 3.1827, time 156.29ms, mfu 107.65%
iter 16660: loss 3.0485, time 156.86ms, mfu 107.62%
iter 16670: loss 3.1170, time 155.97ms, mfu 107.65%
iter 16680: loss 3.3193, time 156.09ms, mfu 107.67%
iter 16690: loss 2.9755, time 156.56ms, mfu 107.65%
iter 16700: loss 3.0778, time 155.68ms, mfu 107.70%
iter 16710: loss 3.2911, time 156.27ms, mfu 107.70%
iter 16720: loss 3.0724, time 157.15ms, mfu 107.64%
iter 16730: loss 3.2494, time 156.85ms, mfu 107.61%
iter 16740: loss 3.1323, time 156.47ms, mfu 107.61%
iter 16750: loss 3.1570, time 156.11ms, mfu 107.63%
iter 16760: loss 3.1319, time 156.26ms, mfu 107.64%
iter 16770: loss 3.0457, time 156.74ms, mfu 107.61%
iter 16780: loss 3.1867, time 155.73ms, mfu 107.66%
iter 16790: loss 3.2543, time 156.02ms, mfu 107.68%
iter 16800: loss 3.0976, time 155.72ms, mfu 107.72%
iter 16810: loss 3.3142, time 156.82ms, mfu 107.68%
iter 16820: loss 3.1795, time 155.97ms, mfu 107.71%
iter 16830: loss 3.1660, time 157.00ms, mfu 107.66%
iter 16840: loss 3.2753, time 156.62ms, mfu 107.64%
iter 16850: loss 3.2490, time 156.86ms, mfu 107.61%
iter 16860: loss 3.0866, time 156.35ms, mfu 107.61%
iter 16870: loss 3.2869, time 155.88ms, mfu 107.65%
iter 16880: loss 3.1820, time 155.67ms, mfu 107.70%
iter 16890: loss 3.1851, time 157.46ms, mfu 107.62%
iter 16900: loss 3.0583, time 156.83ms, mfu 107.59%
iter 16910: loss 2.9850, time 156.27ms, mfu 107.60%
iter 16920: loss 2.9694, time 156.25ms, mfu 107.61%
iter 16930: loss 3.2372, time 156.17ms, mfu 107.63%
iter 16940: loss 2.7181, time 156.32ms, mfu 107.64%
iter 16950: loss 3.2179, time 156.02ms, mfu 107.66%
iter 16960: loss 3.1237, time 156.78ms, mfu 107.63%
iter 16970: loss 3.0696, time 156.34ms, mfu 107.63%
iter 16980: loss 3.2471, time 155.94ms, mfu 107.66%
iter 16990: loss 2.9983, time 155.84ms, mfu 107.70%
step 17000: train loss 3.1622, val loss 3.3909
saving checkpoint to out_openwebtext
iter 17000: loss 3.1028, time 5041.02ms, mfu 97.26%
iter 17010: loss 3.2020, time 155.90ms, mfu 98.33%
iter 17020: loss 3.1692, time 155.72ms, mfu 99.31%
iter 17030: loss 3.3737, time 156.62ms, mfu 100.13%
iter 17040: loss 3.0662, time 156.38ms, mfu 100.88%
iter 17050: loss 3.0524, time 156.69ms, mfu 101.53%
iter 17060: loss 3.1976, time 156.71ms, mfu 102.12%
iter 17070: loss 3.2435, time 156.47ms, mfu 102.67%
iter 17080: loss 3.0481, time 156.07ms, mfu 103.18%
iter 17090: loss 3.2916, time 155.93ms, mfu 103.66%
iter 17100: loss 3.1583, time 156.51ms, mfu 104.05%
iter 17110: loss 3.2244, time 156.81ms, mfu 104.38%
iter 17120: loss 3.1819, time 156.79ms, mfu 104.68%
iter 17130: loss 3.2535, time 156.88ms, mfu 104.94%
iter 17140: loss 2.9663, time 155.89ms, mfu 105.24%
iter 17150: loss 3.3958, time 156.63ms, mfu 105.46%
iter 17160: loss 3.2475, time 155.93ms, mfu 105.71%
iter 17170: loss 3.1888, time 156.56ms, mfu 105.89%
iter 17180: loss 3.1368, time 156.90ms, mfu 106.03%
iter 17190: loss 3.2134, time 156.27ms, mfu 106.20%
iter 17200: loss 3.2409, time 156.02ms, mfu 106.37%
iter 17210: loss 3.3802, time 155.60ms, mfu 106.55%
iter 17220: loss 3.1793, time 156.66ms, mfu 106.64%
iter 17230: loss 3.0967, time 155.75ms, mfu 106.78%
iter 17240: loss 3.1918, time 155.89ms, mfu 106.90%
iter 17250: loss 3.0080, time 156.14ms, mfu 106.99%
iter 17260: loss 3.1420, time 156.80ms, mfu 107.03%
iter 17270: loss 3.2382, time 156.74ms, mfu 107.06%
iter 17280: loss 3.0328, time 157.40ms, mfu 107.05%
iter 17290: loss 3.0903, time 157.36ms, mfu 107.04%
iter 17300: loss 3.2896, time 156.38ms, mfu 107.10%
iter 17310: loss 3.0150, time 156.16ms, mfu 107.17%
iter 17320: loss 3.0202, time 156.16ms, mfu 107.23%
iter 17330: loss 3.2314, time 156.94ms, mfu 107.24%
iter 17340: loss 2.9460, time 155.93ms, mfu 107.31%
iter 17350: loss 3.1492, time 156.57ms, mfu 107.33%
iter 17360: loss 3.2516, time 156.70ms, mfu 107.34%
iter 17370: loss 3.1820, time 156.27ms, mfu 107.37%
iter 17380: loss 3.1368, time 156.15ms, mfu 107.42%
iter 17390: loss 3.2160, time 156.21ms, mfu 107.45%
iter 17400: loss 2.9604, time 156.29ms, mfu 107.47%
iter 17410: loss 2.8582, time 156.67ms, mfu 107.47%
iter 17420: loss 3.0631, time 155.90ms, mfu 107.52%
iter 17430: loss 3.1120, time 156.21ms, mfu 107.54%
iter 17440: loss 3.0305, time 156.97ms, mfu 107.51%
iter 17450: loss 3.0809, time 155.82ms, mfu 107.56%
iter 17460: loss 2.9676, time 156.12ms, mfu 107.59%
iter 17470: loss 3.0553, time 156.99ms, mfu 107.55%
iter 17480: loss 2.9178, time 156.36ms, mfu 107.56%
iter 17490: loss 3.0816, time 156.01ms, mfu 107.59%
iter 17500: loss 3.3811, time 156.79ms, mfu 107.57%
iter 17510: loss 3.0274, time 156.31ms, mfu 107.58%
iter 17520: loss 3.1942, time 156.53ms, mfu 107.58%
iter 17530: loss 3.0404, time 156.69ms, mfu 107.56%
iter 17540: loss 3.2669, time 156.27ms, mfu 107.58%
iter 17550: loss 3.0254, time 156.70ms, mfu 107.56%
iter 17560: loss 3.0758, time 156.00ms, mfu 107.59%
iter 17570: loss 3.2344, time 155.93ms, mfu 107.63%
iter 17580: loss 3.1375, time 156.47ms, mfu 107.62%
iter 17590: loss 3.2082, time 155.94ms, mfu 107.66%
iter 17600: loss 3.1833, time 156.68ms, mfu 107.63%
iter 17610: loss 3.3003, time 156.15ms, mfu 107.65%
iter 17620: loss 3.2599, time 156.81ms, mfu 107.62%
iter 17630: loss 3.1591, time 156.66ms, mfu 107.60%
iter 17640: loss 3.0408, time 156.17ms, mfu 107.62%
iter 17650: loss 3.0903, time 156.51ms, mfu 107.61%
iter 17660: loss 3.1107, time 157.39ms, mfu 107.55%
iter 17670: loss 3.1633, time 155.71ms, mfu 107.60%
iter 17680: loss 3.0931, time 156.84ms, mfu 107.57%
iter 17690: loss 3.1483, time 155.90ms, mfu 107.61%
iter 17700: loss 3.3941, time 155.74ms, mfu 107.66%
iter 17710: loss 2.8986, time 156.48ms, mfu 107.65%
iter 17720: loss 3.2483, time 156.32ms, mfu 107.65%
iter 17730: loss 3.1787, time 156.31ms, mfu 107.66%
iter 17740: loss 3.2699, time 156.03ms, mfu 107.68%
iter 17750: loss 3.1571, time 156.52ms, mfu 107.66%
iter 17760: loss 3.2936, time 155.95ms, mfu 107.69%
iter 17770: loss 3.1904, time 155.93ms, mfu 107.72%
iter 17780: loss 3.2868, time 156.11ms, mfu 107.73%
iter 17790: loss 3.1671, time 156.37ms, mfu 107.72%
iter 17800: loss 3.0809, time 156.47ms, mfu 107.71%
iter 17810: loss 3.0432, time 156.53ms, mfu 107.69%
